"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000042155",83.0359154484957,-0.0204362958879804,0.141925136583355,0.761366138479731,0.940608363057986
"ENSMUSG00000068882",2324.00581808958,-0.0656472953527682,0.112775982546337,0.415753545930255,0.785650717481654
"ENSMUSG00000051730",172.527620054843,-0.0924304867096365,0.145884064070721,0.276605372040047,0.683126710895008
"ENSMUSG00000044308",2855.82771969061,-0.0576829262197278,0.106727895417067,0.475237987627273,0.822450928570717
"ENSMUSG00000014959",2804.02396871257,-0.0160296810487718,0.105733839961404,0.833217548115174,0.962640368373088
"ENSMUSG00000041997",2517.73966698537,-0.0351074988928874,0.105946715040163,0.65957968844852,0.907788225243685
"ENSMUSG00000041975",209.778797212136,-0.0525933998652564,0.125806693952727,0.519256122271231,0.846994673091765
"ENSMUSG00000041966",424.599202348807,-0.141210695190989,0.159543390828027,0.134511387825594,0.506940771841251
"ENSMUSG00000027012",3044.88294937841,0.0785003400651261,0.108854840138523,0.340957016907062,0.738141198640806
"ENSMUSG00000027010",564.543032632303,0.00448087635905286,0.127615362784235,0.960414101786828,0.992357934153022
"ENSMUSG00000027018",565.04057546185,-0.0185808073181376,0.120243436534613,0.812851166941652,0.955510341243492
"ENSMUSG00000041921",372.159017101518,-0.0141820743100035,0.125043243945431,0.85525688013408,0.967432429701432
"ENSMUSG00000027111",5738.92361221841,0.171540084902181,0.144138640067077,0.083962756479391,0.399175343153862
"ENSMUSG00000006494",1376.00405719359,-0.723900734143159,0.184742460829002,5.33200367501848e-06,0.000475168327503972
"ENSMUSG00000049044",257.413244683591,0.464354145431611,0.28276864599622,0.00571434989947709,0.0837376245307694
"ENSMUSG00000004085",335.394774192744,0.0857519262182701,0.134412797209649,0.317636901513145,0.716728754069408
"ENSMUSG00000055612",856.777379190519,-0.138580030269296,0.153413763318842,0.139321348323283,0.51344130369208
"ENSMUSG00000027109",4243.45871377611,-0.329401081866975,0.145967792965965,0.00329109654991833,0.0575776819772854
"ENSMUSG00000063714",65.3753990675695,-0.0401645716278736,0.153462932180551,0.494651709930052,0.83371085015086
"ENSMUSG00000027108",2023.33161087797,-0.00795827942356379,0.108637208375806,0.91927179355408,0.982745016850114
"ENSMUSG00000041777",351.899365045068,-0.156135083446732,0.167290715795924,0.108075769800274,0.45260170977413
"ENSMUSG00000008226",359.184530064759,-0.0481888531548243,0.119452598915671,0.555221322451018,0.866521534690834
"ENSMUSG00000075284",718.882231390426,0.290366455742869,0.164389367089688,0.0117317635139023,0.133235943962909
"ENSMUSG00000027104",1315.70626501932,-0.11926721162034,0.130386496589252,0.181903491163844,0.579189893682114
"ENSMUSG00000018770",10180.2000983208,0.135103779649585,0.14792931763065,0.145813274379083,0.522349857198244
"ENSMUSG00000009207",418.949850643734,0.103304812094505,0.139473783065594,0.240974768358489,0.646593766252216
"ENSMUSG00000075279",66.6470607761883,-0.0031974463454581,0.138187610779759,0.962135510967796,0.992702037400222
"ENSMUSG00000001819",744.371877869189,-0.533314540505714,0.260540161548167,0.00226667938616632,0.044146965223834
"ENSMUSG00000042499",47.5754860648857,-0.163132872998815,0.287004624256574,0.0163002477948597,0.162135105905003
"ENSMUSG00000050368",59.3019863534137,-1.22187159350353,0.51196807204503,0.000568406734627067,0.0174950570850676
"ENSMUSG00000027102",69.9594291516097,-0.0189606887248187,0.149257637488265,0.738252628343991,0.933472194270042
"ENSMUSG00000027099",1859.40589196442,0.087204765197621,0.118037542242403,0.31217533696482,0.712220089724937
"ENSMUSG00000081406",1439.24794839103,-0.460118284544326,0.138078322198361,8.26833907498127e-05,0.00408829359165525
"ENSMUSG00000059005",6650.88380648034,-0.014635641167844,0.11319734086054,0.866504111721545,0.970586421352453
"ENSMUSG00000015839",6992.97256919032,0.170987036830167,0.140408712395597,0.07864690801097,0.386378142946201
"ENSMUSG00000086813",83.3279776405272,-1.09107312066969,0.522583927452217,0.00113617191633835,0.0277312788752137
"ENSMUSG00000042410",3008.5880241577,0.619299998653674,0.182801282202878,4.64317810126991e-05,0.00257864615711106
"ENSMUSG00000075273",193.202833118461,-0.0265600265258131,0.138182802715352,0.712625687920542,0.925924094638134
"ENSMUSG00000075271",93.0501168602652,-0.012118433406424,0.137285686852835,0.839342973038994,0.9635752111703
"ENSMUSG00000042369",737.491091027097,0.0660185672885768,0.113210027415564,0.428561629171066,0.792823438004398
"ENSMUSG00000042359",409.648291186617,-0.577204737266674,0.197183790062693,0.000222630930503047,0.00874667127585167
"ENSMUSG00000002731",991.303721241422,-0.0634727687747365,0.113229515677219,0.440927231296048,0.80106845268059
"ENSMUSG00000002733",1916.01444208706,-0.0243652220242986,0.10992600289442,0.760436243881631,0.940608363057986
"ENSMUSG00000044033",47.8293584183053,0.0233896136934515,0.15083049031384,0.676666412559978,0.911675643739531
"ENSMUSG00000042272",1445.97670969571,0.120982491636769,0.114346105210914,0.158101861843569,0.54178075974474
"ENSMUSG00000027016",177.907352324343,0.590849748080988,0.269324642602355,0.00148114210707173,0.0327131789873134
"ENSMUSG00000027014",586.37976661854,-0.0180635049589482,0.111628045686105,0.820161732579178,0.958919835009431
"ENSMUSG00000027011",697.215997733833,-0.176814073316891,0.143936188837807,0.0702446537640038,0.366475269726979
"ENSMUSG00000027009",256.055028139687,0.0695459771159952,0.153207747768525,0.350802923498342,0.74555530596671
"ENSMUSG00000034701",77.2484038856954,-0.0453327380341527,0.14779605049149,0.508847482707429,0.841634991668743
"ENSMUSG00000027007",7980.71436964367,0.0502032095330184,0.110997616400944,0.545195516782006,0.861063020209768
"ENSMUSG00000027006",3818.44316201346,0.0970071826446809,0.123876986586047,0.269293472007711,0.677484659297769
"ENSMUSG00000027002",6648.77798741403,0.0668586107708263,0.0986735502691317,0.405620100956979,0.780567907487497
"ENSMUSG00000027001",163.608560075697,-0.0323474683583577,0.129982591899275,0.677892995689495,0.912188906850021
"ENSMUSG00000026999",226.356985413159,0.0244268182161613,0.122437035536411,0.760741700282056,0.940608363057986
"ENSMUSG00000081400",91.1811471843738,-0.36904483621851,0.399294361633857,0.0156809146960605,0.158442360224927
"ENSMUSG00000027091",2656.78217915724,-0.0118333266404924,0.110547529548265,0.881104007724352,0.973935402783505
"ENSMUSG00000027087",2006.08880774026,0.315763555311994,0.175914416694176,0.00932449685652329,0.114799909893003
"ENSMUSG00000059588",145.908747705395,0.640377293887995,0.256293092988397,0.0006686784670817,0.0193752429932482
"ENSMUSG00000027082",76.7544938212128,-0.593158649648456,0.316347252073187,0.00277368961015597,0.0505449940162391
"ENSMUSG00000034101",2498.93130684562,0.107893103562204,0.127123754115219,0.220954333974188,0.629163669172647
"ENSMUSG00000076437",202.340420477875,0.115498846726278,0.158434933784909,0.192468365736568,0.590970552822553
"ENSMUSG00000050043",1019.73253491919,0.119993790002162,0.126374940376139,0.179699828195065,0.576001456832697
"ENSMUSG00000027080",533.121388306206,-0.0332227124686517,0.110187484530174,0.680088977304826,0.912580219218101
"ENSMUSG00000034075",5796.3708492689,0.0733328402288805,0.104634718517058,0.374918976242016,0.759721996960753
"ENSMUSG00000027079",475.943675692624,-0.0466691228113251,0.118973688019999,0.56692800794776,0.871877367165673
"ENSMUSG00000023224",191.346390110237,0.179886472383022,0.19655357374973,0.078012200308509,0.386203518336337
"ENSMUSG00000027078",1120.39377966102,0.0349280605881633,0.139699660856218,0.638269400335773,0.898465733157014
"ENSMUSG00000027076",315.546491857782,-0.022462849893603,0.124333441477821,0.774460379710057,0.944851002491351
"ENSMUSG00000027075",81.5810731805582,0.0429173389144369,0.146164829617143,0.5333692710362,0.854802907273888
"ENSMUSG00000027074",171.88950314979,-0.108631914285616,0.17652108296522,0.171970074410035,0.562877920255609
"ENSMUSG00000027067",2315.767123577,-0.0278604677312862,0.114211643988137,0.722268413029986,0.928914300964258
"ENSMUSG00000033955",2726.65609778184,-0.0782307807744005,0.118879276880547,0.349839773357484,0.744770006392155
"ENSMUSG00000082908",129.873375429047,-0.0992134429040912,0.163090510279809,0.224171276437055,0.633059188582638
"ENSMUSG00000025314",4102.04481256466,-0.0751231689708349,0.118112234372993,0.371399977191234,0.758031804312548
"ENSMUSG00000051329",680.570810860421,0.0606396497485258,0.118817019106927,0.473704568508497,0.820955447621682
"ENSMUSG00000008200",1188.17639215833,-0.0357000587676849,0.131120286255558,0.646186850742707,0.902167179983594
"ENSMUSG00000040812",95.0721725262571,0.140009800092811,0.193923810908532,0.114897635926348,0.467586293492215
"ENSMUSG00000027282",9217.04447135072,0.239624417145087,0.167634586192441,0.0295491090201122,0.230769823517531
"ENSMUSG00000005510",2193.5676686071,0.313721752183333,0.152796847545353,0.00581281796705732,0.0845340358624806
"ENSMUSG00000005505",142.59481274956,0.0431956446200677,0.139255932070303,0.566993268633707,0.871877367165673
"ENSMUSG00000063235",447.858802652878,0.0244954605798438,0.12831976514794,0.754990655714325,0.938250155398479
"ENSMUSG00000005506",4076.66211469725,0.0244075408795443,0.114472423403525,0.757644729223501,0.939467682325788
"ENSMUSG00000002102",3201.493844647,0.0619612333492129,0.112828016961914,0.450553849242729,0.805899506918305
"ENSMUSG00000002105",114.500236845401,-0.0656237270368197,0.141505860015375,0.409849833400147,0.78253341384622
"ENSMUSG00000002111",60.1282120265121,0.0488812288760343,0.149704345525911,0.475811998378141,0.822574694255257
"ENSMUSG00000040687",1166.51346066796,0.0412742213410673,0.118961112127993,0.613245979717091,0.888621136046849
"ENSMUSG00000002108",411.657426377619,-0.00332936195755628,0.123564473340899,0.964815888965117,0.992996571950401
"ENSMUSG00000002103",951.113925446859,0.0392864847756241,0.108119007939047,0.622113908426895,0.891357771189569
"ENSMUSG00000002109",180.99987641595,-0.00252545050653168,0.127430468811585,0.972527855927262,0.994722205768922
"ENSMUSG00000027257",79.0279653322627,-0.0695023767001924,0.153492974131551,0.347735599176014,0.742861530493768
"ENSMUSG00000027255",799.183425024116,0.0308555178906119,0.10903940999249,0.737241091915409,0.93307170810663
"ENSMUSG00000040591",76.7476488294934,-0.0539452808948267,0.147765695711767,0.453579504097611,0.807862728190587
"ENSMUSG00000027253",787.09906210886,0.0539793344860117,0.131662579199815,0.505234681442389,0.840343697466841
"ENSMUSG00000040549",1433.40288411652,-0.0236206584182012,0.115187880202236,0.770309928591083,0.943570263240842
"ENSMUSG00000075040",307.836024738775,0.0567805099291738,0.130896974404648,0.486716322502967,0.828471714750193
"ENSMUSG00000027247",3313.47932893027,0.346532166648144,0.138221661086778,0.0016278562347487,0.0351929201216193
"ENSMUSG00000027244",1244.19982679261,-0.137394807628522,0.134066857722871,0.13402676545181,0.505658883583486
"ENSMUSG00000027243",280.229246901345,-0.339223197561132,0.210836923830848,0.0106693586255199,0.125557736017279
"ENSMUSG00000040506",1374.02439221818,0.114376583477759,0.121672921597861,0.192592722909232,0.590982763093351
"ENSMUSG00000040479",2915.65028931384,0.107939640159802,0.135328459164037,0.226417185943305,0.634820642313631
"ENSMUSG00000027230",2773.97634684469,-0.00303404109168144,0.119425527161317,0.967843558085271,0.993769833877741
"ENSMUSG00000058318",576.622918448787,0.0356731025505285,0.123159752218924,0.65891195983574,0.90743957954737
"ENSMUSG00000040434",175.454248760298,0.0406554800070141,0.136813546559182,0.595389486208765,0.881921483436697
"ENSMUSG00000027222",795.080907486096,0.035239614016145,0.138941259711498,0.634385484640468,0.89694507273806
"ENSMUSG00000068742",591.167705335809,0.0434524234437599,0.12313773171453,0.5937488716292,0.881921483436697
"ENSMUSG00000049922",5440.87562252376,-0.0141226404116518,0.0982646292718787,0.854408965242588,0.967432429701432
"ENSMUSG00000027220",87.9183102956682,0.0870290256279537,0.154742938437294,0.281002999510217,0.685532813352072
"ENSMUSG00000075028",49.8212982279096,0.0680412300019143,0.159351880020568,0.320572303450698,0.719433714098434
"ENSMUSG00000068735",2868.58481234737,0.129417529455321,0.13338695459495,0.154992967315663,0.537374395615129
"ENSMUSG00000027215",7650.28147227827,0.0308930715297525,0.123011751995892,0.703460883214717,0.922303345985389
"ENSMUSG00000027198",807.547044340083,-0.0764010955876828,0.122531560844802,0.361589999247543,0.752381657676949
"ENSMUSG00000040272",74.4123907454399,-0.133591445054377,0.198105010938903,0.110972398712486,0.459601439466355
"ENSMUSG00000040174",272.237925525119,0.00862847032772012,0.119634161288558,0.914987333785443,0.981383021602197
"ENSMUSG00000027195",3174.20174610223,0.0231231657338299,0.10928462164719,0.749662965929996,0.935940823957847
"ENSMUSG00000027194",1316.21443432722,0.14666286699866,0.130847193359769,0.111564247489085,0.460683401269582
"ENSMUSG00000081476",50.2470212535762,0.0261227730686243,0.144583719690019,0.693706265544765,0.918637154580433
"ENSMUSG00000045464",121.094139260537,-0.0378819577175774,0.135233004274731,0.619918943077997,0.890115082983562
"ENSMUSG00000027193",3114.25447512811,-0.120322801712157,0.109502145809374,0.152652332042711,0.532996570740474
"ENSMUSG00000027165",93.0930274605584,-0.517555005953903,0.387926830857552,0.00705657147556747,0.0952741885874963
"ENSMUSG00000027164",1074.60438322256,0.091004047487546,0.117326865641391,0.285179025287259,0.68844870666784
"ENSMUSG00000032841",132.65458143095,0.619980614970277,0.233784507295555,0.000460412187100703,0.0148580560389502
"ENSMUSG00000027163",431.344550820578,-0.109363916134539,0.151469845031841,0.213463057447151,0.618641546676218
"ENSMUSG00000048058",497.424667158093,-0.481847716779349,0.260569239404689,0.00381821802695195,0.0632709685590482
"ENSMUSG00000027189",886.804203346743,-0.361036318241486,0.170142258620252,0.0037248025529939,0.0625393548267656
"ENSMUSG00000027188",103.052477502381,-0.00510660276166762,0.135322262464265,0.948997930101765,0.988542213023802
"ENSMUSG00000005087",1202.95233285973,0.157799294041882,0.157032681876146,0.105566644003291,0.447614251530414
"ENSMUSG00000010914",762.422246930623,0.280833269742868,0.154831598549701,0.011555693348564,0.131986339528159
"ENSMUSG00000010911",138.062817780846,0.0816173134358886,0.144678337769269,0.324573794554297,0.723015131947139
"ENSMUSG00000012350",12127.1208182083,-0.243733699944875,0.161146735242662,0.0277199999300847,0.222689810759087
"ENSMUSG00000027187",2478.5365815078,0.0102938616958555,0.124114250206107,0.897828817270639,0.97734145262006
"ENSMUSG00000032724",256.143537741368,-0.0410313063460481,0.14827909867813,0.535533465874289,0.855769335392126
"ENSMUSG00000027185",449.684971315443,0.0290624148323912,0.115860241275427,0.720239808308763,0.928360323387953
"ENSMUSG00000027184",7768.63062469678,0.00259301543282677,0.102919582332014,0.974295491173639,0.994928610445622
"ENSMUSG00000032698",95.5403686849472,0.159985318997396,0.230811727367557,0.0692372543795634,0.364029800419924
"ENSMUSG00000027180",1582.65241631365,-0.142061451956161,0.130902726994869,0.122054127544808,0.480813586997385
"ENSMUSG00000027177",2481.76399891343,0.281901399274577,0.148555271284636,0.009938996387532,0.120051171495737
"ENSMUSG00000027176",706.250697719299,0.0720643628921841,0.123484422721927,0.389657940900856,0.769080210935915
"ENSMUSG00000027173",61.4425384982538,0.00530870472668048,0.147036692209772,0.930042079176125,0.984780670738577
"ENSMUSG00000074994",629.65747995448,-0.0929926502670529,0.132822447075029,0.282088693659019,0.686653506860414
"ENSMUSG00000027170",2237.99029762884,-0.416814796193043,0.152763567559172,0.000633460760705086,0.0187418735269706
"ENSMUSG00000005973",159.827371521834,-0.427149783346312,0.304852066126269,0.00895873623655123,0.11173271687051
"ENSMUSG00000027167",223.109004064183,-0.0493686367664599,0.132130568516444,0.535389350743221,0.855769335392126
"ENSMUSG00000042670",735.110770953881,-0.21089813235209,0.198683648868551,0.0536259683331372,0.322218284049521
"ENSMUSG00000027166",147.075497198734,-0.0291539028364835,0.129351967200465,0.707739751330076,0.924434163475705
"ENSMUSG00000027122",301.608223024632,-0.136144929383264,0.147069784450998,0.143790815604587,0.518472270427456
"ENSMUSG00000063684",863.895602610666,0.461987393568378,0.146771919591992,0.000151891579716619,0.00652155219578806
"ENSMUSG00000057234",107.234483726917,-0.375637981970536,0.331251093224466,0.0142831836008892,0.149513274779691
"ENSMUSG00000027115",132.205228853024,0.0240303748064975,0.133719972371002,0.750895665245108,0.936740356220153
"ENSMUSG00000027162",6412.62840175199,-0.251749692638031,0.15997434764059,0.0213874497973267,0.189167242061987
"ENSMUSG00000050199",6224.49110286306,0.0635640742452072,0.109172191858902,0.436598808778714,0.798193594247482
"ENSMUSG00000027160",388.213569637045,0.021347499832369,0.12382481758122,0.788630905433878,0.948421968987828
"ENSMUSG00000027134",776.641701477395,0.701598674355368,0.191523984710256,1.51516975267631e-05,0.00111122114684318
"ENSMUSG00000027133",718.064730484745,-0.171805570772162,0.154452024369383,0.0822577810115338,0.394861010056783
"ENSMUSG00000027130",1838.94624378659,0.220523100983695,0.153332316365626,0.0353906957300839,0.257119470470474
"ENSMUSG00000027131",776.512820424664,0.0727450965851057,0.118737480001252,0.386449733878718,0.767491775186965
"ENSMUSG00000027132",357.993206248491,-0.128378307614474,0.140127499598841,0.160865435003047,0.547213801093367
"ENSMUSG00000055943",1571.20022239825,0.119441684574667,0.125262367732094,0.168101570886217,0.557839549370844
"ENSMUSG00000003604",411.940381408429,0.0604050826912733,0.131704870537959,0.460954342227829,0.814019899790662
"ENSMUSG00000044042",1932.62739240467,0.166076521655103,0.12176241835536,0.0676548504629892,0.360067647290783
"ENSMUSG00000074934",64.0269905227471,0.0980079719437558,0.192371354065039,0.0909809760601073,0.416534169966943
"ENSMUSG00000023236",75.4528090826662,-0.128473521107419,0.187354481522319,0.131819916050649,0.501928561338191
"ENSMUSG00000041219",597.892523741386,0.174600164248322,0.158584060179322,0.0815665417900035,0.393437030192641
"ENSMUSG00000040383",1093.86780093075,-0.00522909297739473,0.104555714195581,0.945916168412718,0.987358419903278
"ENSMUSG00000040321",216.012490903009,0.0033490423066905,0.130936044674219,0.971152369797745,0.994630109406286
"ENSMUSG00000057147",207.119487328202,-0.00203735858631302,0.130464746627551,0.97237292467727,0.994630109406286
"ENSMUSG00000040282",168.89788751453,0.0850151897165705,0.153886641241568,0.290936259689293,0.693433523327241
"ENSMUSG00000081787",77.9871031888664,0.0438295827061072,0.146420604364184,0.532031556476076,0.854369256661787
"ENSMUSG00000027351",1259.74673034987,0.151219991007835,0.12339420183555,0.0949552025637938,0.425446644332724
"ENSMUSG00000027349",548.24314647113,-0.000497799059688148,0.118970925693749,0.992557026657663,0.998010504880639
"ENSMUSG00000027347",124.781763421489,-0.0484676429004296,0.137435076583703,0.529962733094194,0.853659781833268
"ENSMUSG00000040152",610.037659201759,-0.17001336207657,0.168726818244247,0.0885494065918732,0.410055983154149
"ENSMUSG00000005102",533.023335081462,0.0987164196824015,0.133128040314548,0.259714878020342,0.666372820932674
"ENSMUSG00000009549",1177.63442292852,-0.013829060328146,0.120837478767959,0.858944315092327,0.967949197535964
"ENSMUSG00000040093",387.763489524428,-0.379420022526344,0.234666068754973,0.00846818238734069,0.107272974903436
"ENSMUSG00000040084",499.966453793054,0.109676652719782,0.158670618297919,0.206715983777651,0.607815576317637
"ENSMUSG00000040061",112.71483414293,0.00958708342335699,0.134345340236724,0.897634299947337,0.97734145262006
"ENSMUSG00000074918",576.481590794078,-0.0856356520951092,0.132464849607975,0.316034229335566,0.715347599235114
"ENSMUSG00000045838",601.100480400693,0.114077160539112,0.157583588274888,0.197830336271216,0.596597815961265
"ENSMUSG00000046804",5394.48443812249,-0.814492249194545,0.265220514934897,0.000110694908590353,0.0051246215749402
"ENSMUSG00000040035",153.315927861724,0.287066674391673,0.243863838198878,0.0246928079490826,0.207165495480864
"ENSMUSG00000027331",365.335291337135,0.0562063561212207,0.128386062681495,0.493542461705075,0.833151856058964
"ENSMUSG00000027332",1295.89456955751,0.0953013121638138,0.12206617075147,0.269535134820366,0.677645856861639
"ENSMUSG00000040007",1045.89687083866,0.0297804679828986,0.115811030347255,0.711199556341372,0.925609817461074
"ENSMUSG00000039983",1221.99910714333,-0.170006251806778,0.136064008899965,0.0730131232194396,0.372994424189238
"ENSMUSG00000027324",63.3943005914363,-0.0537774022984228,0.150703824843824,0.437841993299319,0.798905315366575
"ENSMUSG00000027326",342.656359900565,-0.00527892838640538,0.138910945432548,0.936042737902195,0.985898263113768
"ENSMUSG00000027323",229.306134147285,0.122625282469278,0.164820076924314,0.170762927107632,0.560635748115374
"ENSMUSG00000070730",1626.29824663425,-0.0499615726041206,0.111017552154889,0.538229682961703,0.857319399401121
"ENSMUSG00000046814",205.136995830201,-0.140909814448472,0.18854691108689,0.118708095132964,0.474693860881512
"ENSMUSG00000034278",153.056984686416,-0.014034751652997,0.13062810806864,0.852317059255738,0.967432429701432
"ENSMUSG00000055926",455.540817194717,0.0894611031034691,0.15475878050844,0.272986075692937,0.680914297907239
"ENSMUSG00000068580",661.427634887833,-0.038470397341804,0.123117099044373,0.632546137797885,0.895905341306892
"ENSMUSG00000027317",5290.82096268828,-0.0252472310642968,0.122082973195212,0.757022143541161,0.939185383747383
"ENSMUSG00000027315",7833.23910626576,0.113144955460607,0.127711458781399,0.199638988787406,0.598487467266451
"ENSMUSG00000034216",424.649208292799,-0.0344565719315185,0.125008722608733,0.666855862617263,0.908834635242378
"ENSMUSG00000074912",72.980867560458,-0.212077738256118,0.272767295287906,0.044955180901071,0.290940591578868
"ENSMUSG00000027314",206.61752372677,-0.175181252278019,0.169509815227304,0.0803634436226346,0.390347627584386
"ENSMUSG00000034154",953.896115598871,0.075265779293139,0.114175684251773,0.367477957938685,0.755144596789678
"ENSMUSG00000014077",19636.0398908541,0.0700739400395298,0.116726699545452,0.413870274304059,0.784153716258667
"ENSMUSG00000085438",4566.06104072675,-0.0353640766488531,0.115026994302642,0.618342042942486,0.889887471628768
"ENSMUSG00000072980",68.8337576879142,0.021753027332672,0.148128329164462,0.718399632369231,0.928154885785197
"ENSMUSG00000027306",567.187535733517,0.0428015216003502,0.137906595524667,0.56907880338917,0.873216031162001
"ENSMUSG00000027305",349.119759483019,0.0712155797892245,0.124367894735461,0.396326208275359,0.773948991088971
"ENSMUSG00000027304",1094.74384872182,-0.0309079672259376,0.105687633378339,0.697706967159649,0.920641941617415
"ENSMUSG00000027296",194.627024098281,0.0941488082241378,0.172994880661893,0.198696069042571,0.597102062707635
"ENSMUSG00000034032",409.436283808076,0.0926071338770905,0.128256748919175,0.285461560803689,0.688701053136912
"ENSMUSG00000027298",170.630064907405,-0.0513455944463956,0.140436332672248,0.499784195391966,0.837160150795227
"ENSMUSG00000033943",1204.18675622079,-0.134460789566314,0.163068325263034,0.143641733743645,0.518300493131496
"ENSMUSG00000033902",226.461887186863,0.140461838019601,0.163120111566205,0.135762786972297,0.508316331864737
"ENSMUSG00000027293",1682.40746203103,0.325424891584033,0.194796750129035,0.0107218640025735,0.125571139815513
"ENSMUSG00000046971",399.153247024304,-0.0232111947538045,0.141939305617831,0.731739420018151,0.931938126720969
"ENSMUSG00000027291",1023.04603710775,-0.0621568768886384,0.104973417519777,0.432901405885699,0.796370979954882
"ENSMUSG00000033808",2006.06007072724,-0.0300537408204915,0.106542908832253,0.705785327136376,0.923460067921087
"ENSMUSG00000062646",558.656409487709,-0.0191757605300826,0.109497585607112,0.814265102162227,0.95596319592085
"ENSMUSG00000027288",3246.92384005957,-0.171178536463925,0.12266387978833,0.0618087901262582,0.34426058686602
"ENSMUSG00000027287",1604.61512487165,-0.0358267142223788,0.103465270573037,0.657062069625052,0.906832489869802
"ENSMUSG00000027286",416.896816886411,-0.123867421904845,0.139117583942664,0.172916390655515,0.564168249460992
"ENSMUSG00000027285",455.539200039179,-0.137043750735242,0.164301579200236,0.140721318998377,0.515469120097046
"ENSMUSG00000027284",198.313838300363,-0.048710512386414,0.128826862240023,0.545127654376504,0.861063020209768
"ENSMUSG00000090100",300.896411909363,-0.105107350286858,0.146638246463857,0.229762205467112,0.636622394323914
"ENSMUSG00000027272",700.685689301594,0.0403525813381671,0.113630533391612,0.620406947099709,0.890432247945061
"ENSMUSG00000054484",616.298346161816,0.213720098426151,0.17786935732209,0.0478780789071276,0.300645306631894
"ENSMUSG00000023572",1162.90433229768,-0.0179049608971537,0.113314244001024,0.821741538088739,0.959146402338911
"ENSMUSG00000079103",30.3685638614445,2.58700898915557,0.610180653726483,1.04615453315763e-06,0.000127265529240001
"ENSMUSG00000074890",197.680732144729,0.0298268396833689,0.134935312172104,0.693763419539778,0.918637154580433
"ENSMUSG00000027259",235.53825790697,-0.039813328645192,0.137976896839213,0.595496092517545,0.881921483436697
"ENSMUSG00000050619",904.953199964317,-0.0605192989175071,0.121211701908638,0.465306664070175,0.815671322510381
"ENSMUSG00000027263",796.258516927321,0.0538155746044743,0.12151782826649,0.515577900202475,0.845578649080198
"ENSMUSG00000043909",462.895624223932,0.0389327650133282,0.131489246225574,0.604109410008838,0.885049731388629
"ENSMUSG00000033526",2596.4742473098,-0.0143261949814782,0.102210257124366,0.854366246274174,0.967432429701432
"ENSMUSG00000000308",45967.4728180575,0.152267617759386,0.147062438358643,0.103953873113007,0.445333976264998
"ENSMUSG00000027248",18568.0398389547,0.0829187523359244,0.117001163099936,0.306891553730196,0.708723349679646
"ENSMUSG00000074884",1027.39264701038,-0.0122112442916866,0.128650335755979,0.872139204096431,0.971634008003472
"ENSMUSG00000048222",321.205292988643,-0.0223135961571317,0.123555368362842,0.776404944659829,0.945305876659461
"ENSMUSG00000068479",651.251028768568,-0.0167192126794875,0.111960775053454,0.833683497016692,0.962755657067616
"ENSMUSG00000027242",292.315584548327,-0.0852628202206048,0.152892885513856,0.289063219708435,0.692414600983105
"ENSMUSG00000060227",649.975669998146,0.0369080331021672,0.131890974473633,0.637735829516201,0.898209574090263
"ENSMUSG00000033411",749.673236974611,-0.296574389312591,0.220817016576572,0.0202989595375896,0.184435359687121
"ENSMUSG00000027236",641.537393995938,-0.0429360626849421,0.123405430887086,0.595254272379089,0.881921483436697
"ENSMUSG00000033396",1045.13706470986,0.0918660510171227,0.117387753652364,0.282267989739527,0.686653506860414
"ENSMUSG00000060802",58879.5908054988,0.192201644018069,0.218791686322262,0.0747874917818719,0.375973327003126
"ENSMUSG00000027227",4585.38693984361,-0.0276825413882338,0.121975632046706,0.729339289844364,0.931576703842496
"ENSMUSG00000068452",16374.6738451124,0.949707889706786,0.261565156624205,1.51072252800855e-05,0.00111122114684318
"ENSMUSG00000027225",2279.7241390786,0.941714040749297,0.293010596341708,6.35929646289355e-05,0.00332680191751646
"ENSMUSG00000027224",117.199422905755,1.66458978346731,0.420072322709115,3.06484205628497e-06,0.000299727680859158
"ENSMUSG00000033256",137.351116218364,-0.207788564068341,0.250290751592488,0.0506816719333056,0.312238210367246
"ENSMUSG00000027219",212.09793648094,0.0739096888689904,0.138257550282746,0.372662637135124,0.758905396530208
"ENSMUSG00000027199",260.419170936346,0.214457686340609,0.271561232762087,0.044892602532521,0.290834239906374
"ENSMUSG00000033213",8732.22699289272,0.0669543922545217,0.146731779414468,0.378238018216246,0.762055089838454
"ENSMUSG00000005802",6418.14560914105,0.249851312842233,0.13785438448666,0.0148547528493257,0.153743181414223
"ENSMUSG00000087017",47.2180020060512,0.0909416505028292,0.186257917986645,0.110085073559123,0.457581422393048
"ENSMUSG00000005804",1213.84782253668,0.0260563245999187,0.112396580150156,0.746846082846923,0.93543382599158
"ENSMUSG00000005803",17898.2179129518,0.036366792103928,0.105979575578508,0.650148766189548,0.904062441091663
"ENSMUSG00000027200",1932.11222117692,0.518104342539865,0.240806510827504,0.00193955685506136,0.0396139714721588
"ENSMUSG00000027201",188.935378090867,0.0245775337684712,0.130312528835314,0.751895242076534,0.937177014085288
"ENSMUSG00000027203",414.48651634989,-0.0250192548864322,0.124959880635285,0.745937767737409,0.935197215416718
"ENSMUSG00000027204",127.077303319619,-0.195837263626417,0.213196747236249,0.0630033134425741,0.347215694951729
"ENSMUSG00000068394",211.056271715695,-0.00992733640524155,0.128913740239401,0.903523473358709,0.978602778618862
